src_id,relation,dst_id,layer,sponsor_bioguide
document:1736,SHARES_SPONSOR,document:1749,1,J000295
document:1736,SHARES_SPONSOR,document:1750,1,J000295
document:1736,SHARES_SPONSOR,document:1739,1,J000295
document:1736,SHARES_SPONSOR,document:1751,1,J000295
document:1736,SHARES_SPONSOR,document:1756,1,J000295
document:1736,SHARES_SPONSOR,document:1738,1,J000295
document:1736,SHARES_SPONSOR,document:1752,1,J000295
document:1736,SHARES_SPONSOR,document:1758,1,J000295
document:1736,SHARES_SPONSOR,document:1742,1,J000295
document:1736,SHARES_SPONSOR,document:1746,1,J000295
document:1736,SHARES_SPONSOR,document:1741,1,J000295
document:1736,SHARES_SPONSOR,document:1745,1,J000295
document:1736,SHARES_SPONSOR,document:1748,1,J000295
document:1736,SHARES_SPONSOR,document:1753,1,J000295
document:1736,SHARES_SPONSOR,document:1755,1,J000295
document:1736,SHARES_SPONSOR,document:1744,1,J000295
document:1736,SHARES_SPONSOR,document:1754,1,J000295
document:1736,SHARES_SPONSOR,document:1743,1,J000295
document:1737,SHARES_SPONSOR,document:1757,1,J000295
document:1737,SHARES_SPONSOR,document:1740,1,J000295
document:1737,SHARES_SPONSOR,document:1747,1,J000295
document:1737,SHARES_SPONSOR,document:1749,1,J000295
document:1737,SHARES_SPONSOR,document:1750,1,J000295
document:1737,SHARES_SPONSOR,document:1739,1,J000295
document:1737,SHARES_SPONSOR,document:1751,1,J000295
document:1737,SHARES_SPONSOR,document:1756,1,J000295
document:1737,SHARES_SPONSOR,document:1738,1,J000295
document:1737,SHARES_SPONSOR,document:1752,1,J000295
document:1737,SHARES_SPONSOR,document:1758,1,J000295
document:1737,SHARES_SPONSOR,document:1742,1,J000295
document:1737,SHARES_SPONSOR,document:1746,1,J000295
document:1737,SHARES_SPONSOR,document:1741,1,J000295
document:1737,SHARES_SPONSOR,document:1745,1,J000295
document:1737,SHARES_SPONSOR,document:1748,1,J000295
document:1737,SHARES_SPONSOR,document:1753,1,J000295
document:1737,SHARES_SPONSOR,document:1755,1,J000295
document:1737,SHARES_SPONSOR,document:1744,1,J000295
document:1737,SHARES_SPONSOR,document:1754,1,J000295
document:1737,SHARES_SPONSOR,document:1743,1,J000295
document:1757,SHARES_SPONSOR,document:1740,1,J000295
document:1757,SHARES_SPONSOR,document:1747,1,J000295
document:1757,SHARES_SPONSOR,document:1749,1,J000295
document:1757,SHARES_SPONSOR,document:1750,1,J000295
document:1757,SHARES_SPONSOR,document:1739,1,J000295
document:1757,SHARES_SPONSOR,document:1751,1,J000295
document:1757,SHARES_SPONSOR,document:1756,1,J000295
document:1757,SHARES_SPONSOR,document:1738,1,J000295
document:1757,SHARES_SPONSOR,document:1752,1,J000295
document:1757,SHARES_SPONSOR,document:1758,1,J000295
document:1757,SHARES_SPONSOR,document:1742,1,J000295
document:1757,SHARES_SPONSOR,document:1746,1,J000295
document:1757,SHARES_SPONSOR,document:1741,1,J000295
document:1757,SHARES_SPONSOR,document:1745,1,J000295
document:1757,SHARES_SPONSOR,document:1748,1,J000295
document:1757,SHARES_SPONSOR,document:1753,1,J000295
document:1757,SHARES_SPONSOR,document:1755,1,J000295
document:1757,SHARES_SPONSOR,document:1744,1,J000295
document:1757,SHARES_SPONSOR,document:1754,1,J000295
document:1757,SHARES_SPONSOR,document:1743,1,J000295
document:1740,SHARES_SPONSOR,document:1747,1,J000295
document:1740,SHARES_SPONSOR,document:1749,1,J000295
document:1740,SHARES_SPONSOR,document:1750,1,J000295
document:1740,SHARES_SPONSOR,document:1739,1,J000295
document:1740,SHARES_SPONSOR,document:1751,1,J000295
document:1740,SHARES_SPONSOR,document:1756,1,J000295
document:1740,SHARES_SPONSOR,document:1738,1,J000295
document:1740,SHARES_SPONSOR,document:1752,1,J000295
document:1740,SHARES_SPONSOR,document:1758,1,J000295
document:1740,SHARES_SPONSOR,document:1742,1,J000295
document:1740,SHARES_SPONSOR,document:1746,1,J000295
document:1740,SHARES_SPONSOR,document:1741,1,J000295
document:1740,SHARES_SPONSOR,document:1745,1,J000295
document:1740,SHARES_SPONSOR,document:1748,1,J000295
document:1740,SHARES_SPONSOR,document:1753,1,J000295
document:1740,SHARES_SPONSOR,document:1755,1,J000295
document:1740,SHARES_SPONSOR,document:1744,1,J000295
document:1740,SHARES_SPONSOR,document:1754,1,J000295
document:1740,SHARES_SPONSOR,document:1743,1,J000295
document:1747,SHARES_SPONSOR,document:1749,1,J000295
document:1747,SHARES_SPONSOR,document:1750,1,J000295
document:1747,SHARES_SPONSOR,document:1739,1,J000295
document:1747,SHARES_SPONSOR,document:1751,1,J000295
document:1747,SHARES_SPONSOR,document:1756,1,J000295
document:1747,SHARES_SPONSOR,document:1738,1,J000295
document:1747,SHARES_SPONSOR,document:1752,1,J000295
document:1747,SHARES_SPONSOR,document:1758,1,J000295
document:1747,SHARES_SPONSOR,document:1742,1,J000295
document:1747,SHARES_SPONSOR,document:1746,1,J000295
document:1747,SHARES_SPONSOR,document:1741,1,J000295
document:1747,SHARES_SPONSOR,document:1745,1,J000295
document:1747,SHARES_SPONSOR,document:1748,1,J000295
document:1747,SHARES_SPONSOR,document:1753,1,J000295
document:1747,SHARES_SPONSOR,document:1755,1,J000295
document:1747,SHARES_SPONSOR,document:1744,1,J000295
document:1747,SHARES_SPONSOR,document:1754,1,J000295
document:1747,SHARES_SPONSOR,document:1743,1,J000295
document:1749,SHARES_SPONSOR,document:1750,1,J000295
document:1749,SHARES_SPONSOR,document:1739,1,J000295
document:1749,SHARES_SPONSOR,document:1751,1,J000295
document:1749,SHARES_SPONSOR,document:1756,1,J000295
document:1749,SHARES_SPONSOR,document:1738,1,J000295
document:1749,SHARES_SPONSOR,document:1752,1,J000295
document:1749,SHARES_SPONSOR,document:1758,1,J000295
document:1749,SHARES_SPONSOR,document:1742,1,J000295
document:1749,SHARES_SPONSOR,document:1746,1,J000295
document:1749,SHARES_SPONSOR,document:1741,1,J000295
document:1749,SHARES_SPONSOR,document:1745,1,J000295
document:1749,SHARES_SPONSOR,document:1748,1,J000295
document:1749,SHARES_SPONSOR,document:1753,1,J000295
document:1749,SHARES_SPONSOR,document:1755,1,J000295
document:1749,SHARES_SPONSOR,document:1744,1,J000295
document:1749,SHARES_SPONSOR,document:1754,1,J000295
document:1749,SHARES_SPONSOR,document:1743,1,J000295
document:1750,SHARES_SPONSOR,document:1739,1,J000295
document:1750,SHARES_SPONSOR,document:1751,1,J000295
document:1750,SHARES_SPONSOR,document:1756,1,J000295
document:1750,SHARES_SPONSOR,document:1738,1,J000295
document:1750,SHARES_SPONSOR,document:1752,1,J000295
document:1750,SHARES_SPONSOR,document:1758,1,J000295
document:1750,SHARES_SPONSOR,document:1742,1,J000295
document:1750,SHARES_SPONSOR,document:1746,1,J000295
document:1750,SHARES_SPONSOR,document:1741,1,J000295
document:1750,SHARES_SPONSOR,document:1745,1,J000295
document:1750,SHARES_SPONSOR,document:1748,1,J000295
document:1750,SHARES_SPONSOR,document:1753,1,J000295
document:1750,SHARES_SPONSOR,document:1755,1,J000295
document:1750,SHARES_SPONSOR,document:1744,1,J000295
document:1750,SHARES_SPONSOR,document:1754,1,J000295
document:1750,SHARES_SPONSOR,document:1743,1,J000295
document:1739,SHARES_SPONSOR,document:1751,1,J000295
document:1739,SHARES_SPONSOR,document:1756,1,J000295
document:1739,SHARES_SPONSOR,document:1738,1,J000295
document:1739,SHARES_SPONSOR,document:1752,1,J000295
document:1739,SHARES_SPONSOR,document:1758,1,J000295
document:1739,SHARES_SPONSOR,document:1742,1,J000295
document:1739,SHARES_SPONSOR,document:1746,1,J000295
document:1739,SHARES_SPONSOR,document:1741,1,J000295
document:1739,SHARES_SPONSOR,document:1745,1,J000295
document:1739,SHARES_SPONSOR,document:1748,1,J000295
document:1739,SHARES_SPONSOR,document:1753,1,J000295
document:1739,SHARES_SPONSOR,document:1755,1,J000295
document:1739,SHARES_SPONSOR,document:1744,1,J000295
document:1739,SHARES_SPONSOR,document:1754,1,J000295
document:1739,SHARES_SPONSOR,document:1743,1,J000295
document:1751,SHARES_SPONSOR,document:1756,1,J000295
document:1751,SHARES_SPONSOR,document:1738,1,J000295
document:1751,SHARES_SPONSOR,document:1752,1,J000295
document:1751,SHARES_SPONSOR,document:1758,1,J000295
document:1751,SHARES_SPONSOR,document:1742,1,J000295
document:1751,SHARES_SPONSOR,document:1746,1,J000295
document:1751,SHARES_SPONSOR,document:1741,1,J000295
document:1751,SHARES_SPONSOR,document:1745,1,J000295
document:1751,SHARES_SPONSOR,document:1748,1,J000295
document:1751,SHARES_SPONSOR,document:1753,1,J000295
document:1751,SHARES_SPONSOR,document:1755,1,J000295
document:1751,SHARES_SPONSOR,document:1744,1,J000295
document:1751,SHARES_SPONSOR,document:1754,1,J000295
document:1751,SHARES_SPONSOR,document:1743,1,J000295
document:1756,SHARES_SPONSOR,document:1738,1,J000295
document:1756,SHARES_SPONSOR,document:1752,1,J000295
document:1756,SHARES_SPONSOR,document:1758,1,J000295
document:1756,SHARES_SPONSOR,document:1742,1,J000295
document:1756,SHARES_SPONSOR,document:1746,1,J000295
document:1756,SHARES_SPONSOR,document:1741,1,J000295
document:1756,SHARES_SPONSOR,document:1745,1,J000295
document:1756,SHARES_SPONSOR,document:1748,1,J000295
document:1756,SHARES_SPONSOR,document:1753,1,J000295
document:1756,SHARES_SPONSOR,document:1755,1,J000295
document:1756,SHARES_SPONSOR,document:1744,1,J000295
document:1756,SHARES_SPONSOR,document:1754,1,J000295
document:1756,SHARES_SPONSOR,document:1743,1,J000295
document:1738,SHARES_SPONSOR,document:1752,1,J000295
document:1738,SHARES_SPONSOR,document:1758,1,J000295
document:1738,SHARES_SPONSOR,document:1742,1,J000295
document:1738,SHARES_SPONSOR,document:1746,1,J000295
document:1738,SHARES_SPONSOR,document:1741,1,J000295
document:1738,SHARES_SPONSOR,document:1745,1,J000295
document:1738,SHARES_SPONSOR,document:1748,1,J000295
document:1738,SHARES_SPONSOR,document:1753,1,J000295
document:1738,SHARES_SPONSOR,document:1755,1,J000295
document:1738,SHARES_SPONSOR,document:1744,1,J000295
document:1738,SHARES_SPONSOR,document:1754,1,J000295
document:1738,SHARES_SPONSOR,document:1743,1,J000295
document:1752,SHARES_SPONSOR,document:1758,1,J000295
document:1752,SHARES_SPONSOR,document:1742,1,J000295
document:1752,SHARES_SPONSOR,document:1746,1,J000295
document:1752,SHARES_SPONSOR,document:1741,1,J000295
document:1752,SHARES_SPONSOR,document:1745,1,J000295
document:1752,SHARES_SPONSOR,document:1748,1,J000295
document:1752,SHARES_SPONSOR,document:1753,1,J000295
document:1752,SHARES_SPONSOR,document:1755,1,J000295
document:1752,SHARES_SPONSOR,document:1744,1,J000295
document:1752,SHARES_SPONSOR,document:1754,1,J000295
document:1752,SHARES_SPONSOR,document:1743,1,J000295
document:1758,SHARES_SPONSOR,document:1742,1,J000295
document:1758,SHARES_SPONSOR,document:1746,1,J000295
document:1758,SHARES_SPONSOR,document:1741,1,J000295
document:1758,SHARES_SPONSOR,document:1745,1,J000295
document:1758,SHARES_SPONSOR,document:1748,1,J000295
document:1758,SHARES_SPONSOR,document:1753,1,J000295
document:1758,SHARES_SPONSOR,document:1755,1,J000295
document:1758,SHARES_SPONSOR,document:1744,1,J000295
document:1758,SHARES_SPONSOR,document:1754,1,J000295
document:1758,SHARES_SPONSOR,document:1743,1,J000295
document:1742,SHARES_SPONSOR,document:1746,1,J000295
document:1742,SHARES_SPONSOR,document:1741,1,J000295
document:1742,SHARES_SPONSOR,document:1745,1,J000295
document:1742,SHARES_SPONSOR,document:1748,1,J000295
document:1742,SHARES_SPONSOR,document:1753,1,J000295
document:1742,SHARES_SPONSOR,document:1755,1,J000295
document:1742,SHARES_SPONSOR,document:1744,1,J000295
document:1742,SHARES_SPONSOR,document:1754,1,J000295
document:1742,SHARES_SPONSOR,document:1743,1,J000295
document:1746,SHARES_SPONSOR,document:1741,1,J000295
document:1746,SHARES_SPONSOR,document:1745,1,J000295
document:1746,SHARES_SPONSOR,document:1748,1,J000295
document:1746,SHARES_SPONSOR,document:1753,1,J000295
document:1746,SHARES_SPONSOR,document:1755,1,J000295
document:1746,SHARES_SPONSOR,document:1744,1,J000295
document:1746,SHARES_SPONSOR,document:1754,1,J000295
document:1746,SHARES_SPONSOR,document:1743,1,J000295
document:1741,SHARES_SPONSOR,document:1745,1,J000295
document:1741,SHARES_SPONSOR,document:1748,1,J000295
document:1741,SHARES_SPONSOR,document:1753,1,J000295
document:1741,SHARES_SPONSOR,document:1755,1,J000295
document:1741,SHARES_SPONSOR,document:1744,1,J000295
document:1741,SHARES_SPONSOR,document:1754,1,J000295
document:1741,SHARES_SPONSOR,document:1743,1,J000295
document:1745,SHARES_SPONSOR,document:1748,1,J000295
document:1745,SHARES_SPONSOR,document:1753,1,J000295
document:1745,SHARES_SPONSOR,document:1755,1,J000295
document:1745,SHARES_SPONSOR,document:1744,1,J000295
document:1745,SHARES_SPONSOR,document:1754,1,J000295
document:1745,SHARES_SPONSOR,document:1743,1,J000295
document:1748,SHARES_SPONSOR,document:1753,1,J000295
document:1748,SHARES_SPONSOR,document:1755,1,J000295
document:1748,SHARES_SPONSOR,document:1744,1,J000295
document:1748,SHARES_SPONSOR,document:1754,1,J000295
document:1748,SHARES_SPONSOR,document:1743,1,J000295
document:1753,SHARES_SPONSOR,document:1755,1,J000295
document:1753,SHARES_SPONSOR,document:1744,1,J000295
document:1753,SHARES_SPONSOR,document:1754,1,J000295
document:1753,SHARES_SPONSOR,document:1743,1,J000295
document:1755,SHARES_SPONSOR,document:1744,1,J000295
document:1755,SHARES_SPONSOR,document:1754,1,J000295
document:1755,SHARES_SPONSOR,document:1743,1,J000295
document:1744,SHARES_SPONSOR,document:1754,1,J000295
document:1744,SHARES_SPONSOR,document:1743,1,J000295
document:1754,SHARES_SPONSOR,document:1743,1,J000295
document:444,SHARES_SPONSOR,document:864,1,H001046
document:637,SHARES_SPONSOR,document:1223,1,L000582
document:637,SHARES_SPONSOR,document:410,1,L000582
document:637,SHARES_SPONSOR,document:450,1,L000582
document:637,SHARES_SPONSOR,document:1681,1,L000582
document:1223,SHARES_SPONSOR,document:410,1,L000582
document:1223,SHARES_SPONSOR,document:450,1,L000582
document:1223,SHARES_SPONSOR,document:1681,1,L000582
document:410,SHARES_SPONSOR,document:450,1,L000582
document:410,SHARES_SPONSOR,document:1681,1,L000582
document:450,SHARES_SPONSOR,document:1681,1,L000582
document:2393,SHARES_SPONSOR,document:484,1,O000019
document:2393,SHARES_SPONSOR,document:1222,1,O000019
document:484,SHARES_SPONSOR,document:1222,1,O000019
document:2301,SHARES_SPONSOR,document:398,1,H001089
document:2367,SHARES_SPONSOR,document:466,1,D000230
document:2399,SHARES_SPONSOR,document:467,1,M000194
document:2399,SHARES_SPONSOR,document:901,1,M000194
document:467,SHARES_SPONSOR,document:901,1,M000194
document:2320,SHARES_SPONSOR,document:322,1,G000590
document:2320,SHARES_SPONSOR,document:1200,1,G000590
document:322,SHARES_SPONSOR,document:1200,1,G000590
document:2381,SHARES_SPONSOR,document:882,1,N000193
document:2304,SHARES_SPONSOR,document:1288,1,Y000064
document:2304,SHARES_SPONSOR,document:1319,1,Y000064
document:1288,SHARES_SPONSOR,document:1319,1,Y000064
document:2334,SHARES_SPONSOR,document:1009,1,B001257
document:2409,SHARES_SPONSOR,document:418,1,W000779
document:2409,SHARES_SPONSOR,document:1014,1,W000779
document:418,SHARES_SPONSOR,document:1014,1,W000779
document:1203,SHARES_SPONSOR,document:568,1,R000305
document:1203,SHARES_SPONSOR,document:1202,1,R000305
document:568,SHARES_SPONSOR,document:1202,1,R000305
document:406,SHARES_SPONSOR,document:471,1,B001303
document:904,SHARES_SPONSOR,document:415,1,K000367
document:904,SHARES_SPONSOR,document:517,1,K000367
document:904,SHARES_SPONSOR,document:896,1,K000367
document:415,SHARES_SPONSOR,document:517,1,K000367
document:415,SHARES_SPONSOR,document:896,1,K000367
document:517,SHARES_SPONSOR,document:896,1,K000367
document:1243,SHARES_SPONSOR,document:1007,1,L000397
document:1243,SHARES_SPONSOR,document:316,1,L000397
document:1007,SHARES_SPONSOR,document:316,1,L000397
document:579,SHARES_SPONSOR,document:473,1,B001267
document:579,SHARES_SPONSOR,document:440,1,B001267
document:579,SHARES_SPONSOR,document:1392,1,B001267
document:579,SHARES_SPONSOR,document:1391,1,B001267
document:473,SHARES_SPONSOR,document:440,1,B001267
document:473,SHARES_SPONSOR,document:1392,1,B001267
document:473,SHARES_SPONSOR,document:1391,1,B001267
document:440,SHARES_SPONSOR,document:1392,1,B001267
document:440,SHARES_SPONSOR,document:1391,1,B001267
document:1392,SHARES_SPONSOR,document:1391,1,B001267
document:511,SHARES_SPONSOR,document:401,1,J000308
document:1264,SHARES_SPONSOR,document:1265,1,J000032
document:1264,SHARES_SPONSOR,document:1263,1,J000032
document:1265,SHARES_SPONSOR,document:1263,1,J000032
document:481,SHARES_SPONSOR,document:554,1,S001194
document:481,SHARES_SPONSOR,document:887,1,S001194
document:481,SHARES_SPONSOR,document:682,1,S001194
document:481,SHARES_SPONSOR,document:902,1,S001194
document:554,SHARES_SPONSOR,document:887,1,S001194
document:554,SHARES_SPONSOR,document:682,1,S001194
document:554,SHARES_SPONSOR,document:902,1,S001194
document:887,SHARES_SPONSOR,document:682,1,S001194
document:887,SHARES_SPONSOR,document:902,1,S001194
document:682,SHARES_SPONSOR,document:902,1,S001194
document:571,SHARES_SPONSOR,document:523,1,P000595
document:571,SHARES_SPONSOR,document:28,1,P000595
document:571,SHARES_SPONSOR,document:27,1,P000595
document:571,SHARES_SPONSOR,document:811,1,P000595
document:571,SHARES_SPONSOR,document:437,1,P000595
document:571,SHARES_SPONSOR,document:432,1,P000595
document:571,SHARES_SPONSOR,document:489,1,P000595
document:571,SHARES_SPONSOR,document:524,1,P000595
document:571,SHARES_SPONSOR,document:880,1,P000595
document:571,SHARES_SPONSOR,document:1303,1,P000595
document:571,SHARES_SPONSOR,document:1205,1,P000595
document:523,SHARES_SPONSOR,document:28,1,P000595
document:523,SHARES_SPONSOR,document:27,1,P000595
document:523,SHARES_SPONSOR,document:811,1,P000595
document:523,SHARES_SPONSOR,document:437,1,P000595
document:523,SHARES_SPONSOR,document:432,1,P000595
document:523,SHARES_SPONSOR,document:489,1,P000595
document:523,SHARES_SPONSOR,document:524,1,P000595
document:523,SHARES_SPONSOR,document:880,1,P000595
document:523,SHARES_SPONSOR,document:1303,1,P000595
document:523,SHARES_SPONSOR,document:1205,1,P000595
document:28,SHARES_SPONSOR,document:27,1,P000595
document:28,SHARES_SPONSOR,document:811,1,P000595
document:28,SHARES_SPONSOR,document:437,1,P000595
document:28,SHARES_SPONSOR,document:432,1,P000595
document:28,SHARES_SPONSOR,document:489,1,P000595
document:28,SHARES_SPONSOR,document:524,1,P000595
document:28,SHARES_SPONSOR,document:880,1,P000595
document:28,SHARES_SPONSOR,document:1303,1,P000595
document:28,SHARES_SPONSOR,document:1205,1,P000595
document:27,SHARES_SPONSOR,document:811,1,P000595
document:27,SHARES_SPONSOR,document:437,1,P000595
document:27,SHARES_SPONSOR,document:432,1,P000595
document:27,SHARES_SPONSOR,document:489,1,P000595
document:27,SHARES_SPONSOR,document:524,1,P000595
document:27,SHARES_SPONSOR,document:880,1,P000595
document:27,SHARES_SPONSOR,document:1303,1,P000595
document:27,SHARES_SPONSOR,document:1205,1,P000595
document:811,SHARES_SPONSOR,document:437,1,P000595
document:811,SHARES_SPONSOR,document:432,1,P000595
document:811,SHARES_SPONSOR,document:489,1,P000595
document:811,SHARES_SPONSOR,document:524,1,P000595
document:811,SHARES_SPONSOR,document:880,1,P000595
document:811,SHARES_SPONSOR,document:1303,1,P000595
document:811,SHARES_SPONSOR,document:1205,1,P000595
document:437,SHARES_SPONSOR,document:432,1,P000595
document:437,SHARES_SPONSOR,document:489,1,P000595
document:437,SHARES_SPONSOR,document:524,1,P000595
document:437,SHARES_SPONSOR,document:880,1,P000595
document:437,SHARES_SPONSOR,document:1303,1,P000595
document:437,SHARES_SPONSOR,document:1205,1,P000595
document:432,SHARES_SPONSOR,document:489,1,P000595
document:432,SHARES_SPONSOR,document:524,1,P000595
document:432,SHARES_SPONSOR,document:880,1,P000595
document:432,SHARES_SPONSOR,document:1303,1,P000595
document:432,SHARES_SPONSOR,document:1205,1,P000595
document:489,SHARES_SPONSOR,document:524,1,P000595
document:489,SHARES_SPONSOR,document:880,1,P000595
document:489,SHARES_SPONSOR,document:1303,1,P000595
document:489,SHARES_SPONSOR,document:1205,1,P000595
document:524,SHARES_SPONSOR,document:880,1,P000595
document:524,SHARES_SPONSOR,document:1303,1,P000595
document:524,SHARES_SPONSOR,document:1205,1,P000595
document:880,SHARES_SPONSOR,document:1303,1,P000595
document:880,SHARES_SPONSOR,document:1205,1,P000595
document:1303,SHARES_SPONSOR,document:1205,1,P000595
document:2046,SHARES_SPONSOR,document:494,1,D000563
document:2046,SHARES_SPONSOR,document:531,1,D000563
document:2046,SHARES_SPONSOR,document:1218,1,D000563
document:494,SHARES_SPONSOR,document:531,1,D000563
document:494,SHARES_SPONSOR,document:1218,1,D000563
document:531,SHARES_SPONSOR,document:1218,1,D000563
document:520,SHARES_SPONSOR,document:422,1,S001208
document:520,SHARES_SPONSOR,document:1216,1,S001208
document:422,SHARES_SPONSOR,document:1216,1,S001208
document:2000,SHARES_SPONSOR,document:2001,1,C001053
document:2000,SHARES_SPONSOR,document:1998,1,C001053
document:2000,SHARES_SPONSOR,document:1999,1,C001053
document:2001,SHARES_SPONSOR,document:1998,1,C001053
document:2001,SHARES_SPONSOR,document:1999,1,C001053
document:1998,SHARES_SPONSOR,document:1999,1,C001053
document:1903,SHARES_SPONSOR,document:461,1,S001181
document:1919,SHARES_SPONSOR,document:60,1,C001113
document:1919,SHARES_SPONSOR,document:824,1,C001113
document:1919,SHARES_SPONSOR,document:533,1,C001113
document:1919,SHARES_SPONSOR,document:560,1,C001113
document:60,SHARES_SPONSOR,document:824,1,C001113
document:60,SHARES_SPONSOR,document:533,1,C001113
document:60,SHARES_SPONSOR,document:560,1,C001113
document:824,SHARES_SPONSOR,document:533,1,C001113
document:824,SHARES_SPONSOR,document:560,1,C001113
document:533,SHARES_SPONSOR,document:560,1,C001113
document:70,SHARES_SPONSOR,document:1209,1,K000389
document:6,SHARES_SPONSOR,document:11,1,D000191
document:6,SHARES_SPONSOR,document:15,1,D000191
document:6,SHARES_SPONSOR,document:7,1,D000191
document:6,SHARES_SPONSOR,document:16,1,D000191
document:6,SHARES_SPONSOR,document:227,1,D000191
document:6,SHARES_SPONSOR,document:12,1,D000191
document:6,SHARES_SPONSOR,document:9,1,D000191
document:6,SHARES_SPONSOR,document:238,1,D000191
document:6,SHARES_SPONSOR,document:231,1,D000191
document:6,SHARES_SPONSOR,document:235,1,D000191
document:6,SHARES_SPONSOR,document:8,1,D000191
document:6,SHARES_SPONSOR,document:223,1,D000191
document:6,SHARES_SPONSOR,document:226,1,D000191
document:6,SHARES_SPONSOR,document:228,1,D000191
document:6,SHARES_SPONSOR,document:230,1,D000191
document:6,SHARES_SPONSOR,document:239,1,D000191
document:6,SHARES_SPONSOR,document:232,1,D000191
document:6,SHARES_SPONSOR,document:236,1,D000191
document:6,SHARES_SPONSOR,document:229,1,D000191
document:6,SHARES_SPONSOR,document:17,1,D000191
document:6,SHARES_SPONSOR,document:234,1,D000191
document:6,SHARES_SPONSOR,document:224,1,D000191
document:6,SHARES_SPONSOR,document:237,1,D000191
document:6,SHARES_SPONSOR,document:14,1,D000191
document:6,SHARES_SPONSOR,document:13,1,D000191
document:6,SHARES_SPONSOR,document:225,1,D000191
document:6,SHARES_SPONSOR,document:5,1,D000191
document:6,SHARES_SPONSOR,document:1161,1,D000191
document:6,SHARES_SPONSOR,document:10,1,D000191
document:6,SHARES_SPONSOR,document:233,1,D000191
document:6,SHARES_SPONSOR,document:163,1,D000191
document:6,SHARES_SPONSOR,document:57,1,D000191
document:6,SHARES_SPONSOR,document:162,1,D000191
document:6,SHARES_SPONSOR,document:58,1,D000191
document:6,SHARES_SPONSOR,document:164,1,D000191
document:6,SHARES_SPONSOR,document:56,1,D000191
document:6,SHARES_SPONSOR,document:165,1,D000191
document:11,SHARES_SPONSOR,document:15,1,D000191
document:11,SHARES_SPONSOR,document:7,1,D000191
document:11,SHARES_SPONSOR,document:16,1,D000191
document:11,SHARES_SPONSOR,document:227,1,D000191
document:11,SHARES_SPONSOR,document:12,1,D000191
document:11,SHARES_SPONSOR,document:9,1,D000191
document:11,SHARES_SPONSOR,document:238,1,D000191
document:11,SHARES_SPONSOR,document:231,1,D000191
document:11,SHARES_SPONSOR,document:235,1,D000191
document:11,SHARES_SPONSOR,document:8,1,D000191
document:11,SHARES_SPONSOR,document:223,1,D000191
document:11,SHARES_SPONSOR,document:226,1,D000191
document:11,SHARES_SPONSOR,document:228,1,D000191
document:11,SHARES_SPONSOR,document:230,1,D000191
document:11,SHARES_SPONSOR,document:239,1,D000191
document:11,SHARES_SPONSOR,document:232,1,D000191
document:11,SHARES_SPONSOR,document:236,1,D000191
document:11,SHARES_SPONSOR,document:229,1,D000191
document:11,SHARES_SPONSOR,document:17,1,D000191
document:11,SHARES_SPONSOR,document:234,1,D000191
document:11,SHARES_SPONSOR,document:224,1,D000191
document:11,SHARES_SPONSOR,document:237,1,D000191
document:11,SHARES_SPONSOR,document:14,1,D000191
document:11,SHARES_SPONSOR,document:13,1,D000191
document:11,SHARES_SPONSOR,document:225,1,D000191
document:11,SHARES_SPONSOR,document:5,1,D000191
document:11,SHARES_SPONSOR,document:1161,1,D000191
document:11,SHARES_SPONSOR,document:10,1,D000191
document:11,SHARES_SPONSOR,document:233,1,D000191
document:11,SHARES_SPONSOR,document:163,1,D000191
document:11,SHARES_SPONSOR,document:57,1,D000191
document:11,SHARES_SPONSOR,document:162,1,D000191
document:11,SHARES_SPONSOR,document:58,1,D000191
document:11,SHARES_SPONSOR,document:164,1,D000191
document:11,SHARES_SPONSOR,document:56,1,D000191
document:11,SHARES_SPONSOR,document:165,1,D000191
document:15,SHARES_SPONSOR,document:7,1,D000191
document:15,SHARES_SPONSOR,document:16,1,D000191
document:15,SHARES_SPONSOR,document:227,1,D000191
document:15,SHARES_SPONSOR,document:12,1,D000191
document:15,SHARES_SPONSOR,document:9,1,D000191
document:15,SHARES_SPONSOR,document:238,1,D000191
document:15,SHARES_SPONSOR,document:231,1,D000191
document:15,SHARES_SPONSOR,document:235,1,D000191
document:15,SHARES_SPONSOR,document:8,1,D000191
document:15,SHARES_SPONSOR,document:223,1,D000191
document:15,SHARES_SPONSOR,document:226,1,D000191
document:15,SHARES_SPONSOR,document:228,1,D000191
document:15,SHARES_SPONSOR,document:230,1,D000191
document:15,SHARES_SPONSOR,document:239,1,D000191
document:15,SHARES_SPONSOR,document:232,1,D000191
document:15,SHARES_SPONSOR,document:236,1,D000191
document:15,SHARES_SPONSOR,document:229,1,D000191
document:15,SHARES_SPONSOR,document:17,1,D000191
document:15,SHARES_SPONSOR,document:234,1,D000191
document:15,SHARES_SPONSOR,document:224,1,D000191
document:15,SHARES_SPONSOR,document:237,1,D000191
document:15,SHARES_SPONSOR,document:14,1,D000191
document:15,SHARES_SPONSOR,document:13,1,D000191
document:15,SHARES_SPONSOR,document:225,1,D000191
document:15,SHARES_SPONSOR,document:5,1,D000191
document:15,SHARES_SPONSOR,document:1161,1,D000191
document:15,SHARES_SPONSOR,document:10,1,D000191
document:15,SHARES_SPONSOR,document:233,1,D000191
document:15,SHARES_SPONSOR,document:163,1,D000191
document:15,SHARES_SPONSOR,document:57,1,D000191
document:15,SHARES_SPONSOR,document:162,1,D000191
document:15,SHARES_SPONSOR,document:58,1,D000191
