src_id,relation,dst_id,segment_position
segment:757_51,HAS_TOPIC,topic:strategies__disclosure,
segment:757_51,HAS_TOPIC,topic:strategies__disclosure__about_evaluation,
segment:757_51,HAS_TOPIC,topic:strategies__disclosure__in_standard_form,
document:757,HAS_SEGMENT,segment:757_52,52
segment:757_52,HAS_TAG,tag:strategies__evaluation,
segment:757_52,HAS_TAG,tag:strategies__evaluation__conformity_assessment,
segment:757_52,HAS_TOPIC,topic:strategies__evaluation,
segment:757_52,HAS_TOPIC,topic:strategies__evaluation__conformity_assessment,
document:757,HAS_SEGMENT,segment:757_53,53
segment:757_53,HAS_TAG,tag:strategies__licensing__registration__and_certification,
segment:757_53,HAS_TOPIC,topic:strategies__licensing__registration__and_certification,
document:757,HAS_SEGMENT,segment:757_54,54
segment:757_54,HAS_TAG,tag:strategies__evaluation,
segment:757_54,HAS_TAG,tag:strategies__evaluation__conformity_assessment,
segment:757_54,HAS_TOPIC,topic:strategies__evaluation,
segment:757_54,HAS_TOPIC,topic:strategies__evaluation__conformity_assessment,
document:757,HAS_SEGMENT,segment:757_55,55
segment:757_55,HAS_TAG,tag:strategies__licensing__registration__and_certification,
segment:757_55,HAS_TAG,tag:strategies__disclosure,
segment:757_55,HAS_TAG,tag:strategies__disclosure__about_evaluation,
segment:757_55,HAS_TAG,tag:strategies__disclosure__in_standard_form,
segment:757_55,HAS_TOPIC,topic:strategies__disclosure,
segment:757_55,HAS_TOPIC,topic:strategies__disclosure__about_evaluation,
segment:757_55,HAS_TOPIC,topic:strategies__disclosure__in_standard_form,
segment:757_55,HAS_TOPIC,topic:strategies__licensing__registration__and_certification,
document:757,HAS_SEGMENT,segment:757_56,56
segment:757_56,HAS_TAG,tag:strategies__evaluation,
segment:757_56,HAS_TAG,tag:strategies__evaluation__conformity_assessment,
segment:757_56,HAS_TOPIC,topic:strategies__evaluation,
segment:757_56,HAS_TOPIC,topic:strategies__evaluation__conformity_assessment,
document:757,HAS_SEGMENT,segment:757_57,57
segment:757_57,HAS_TAG,tag:strategies__disclosure,
segment:757_57,HAS_TAG,tag:strategies__disclosure__about_evaluation,
segment:757_57,HAS_TOPIC,topic:strategies__disclosure,
segment:757_57,HAS_TOPIC,topic:strategies__disclosure__about_evaluation,
document:757,HAS_SEGMENT,segment:757_58,58
document:757,HAS_SEGMENT,segment:757_59,59
segment:757_59,HAS_TAG,tag:strategies__convening,
segment:757_59,HAS_TOPIC,topic:strategies__convening,
document:757,HAS_SEGMENT,segment:757_60,60
segment:757_60,HAS_TAG,tag:strategies__licensing__registration__and_certification,
segment:757_60,HAS_TAG,tag:strategies__governance_development,
segment:757_60,HAS_TOPIC,topic:strategies__governance_development,
segment:757_60,HAS_TOPIC,topic:strategies__licensing__registration__and_certification,
document:757,HAS_SEGMENT,segment:757_61,61
segment:757_61,HAS_TAG,tag:strategies__input_controls,
segment:757_61,HAS_TOPIC,topic:strategies__input_controls,
document:757,HAS_SEGMENT,segment:757_62,62
segment:757_62,HAS_TAG,tag:strategies__disclosure,
segment:757_62,HAS_TAG,tag:strategies__disclosure__about_incidents,
segment:757_62,HAS_TAG,tag:strategies__evaluation,
segment:757_62,HAS_TOPIC,topic:strategies__disclosure,
segment:757_62,HAS_TOPIC,topic:strategies__disclosure__about_incidents,
segment:757_62,HAS_TOPIC,topic:strategies__evaluation,
document:757,HAS_SEGMENT,segment:757_63,63
segment:757_63,HAS_TAG,tag:strategies__disclosure,
segment:757_63,HAS_TAG,tag:strategies__disclosure__in_deployment,
segment:757_63,HAS_TOPIC,topic:strategies__disclosure,
segment:757_63,HAS_TOPIC,topic:strategies__disclosure__in_deployment,
document:757,HAS_SEGMENT,segment:757_64,64
segment:757_64,HAS_TAG,tag:applications__medicine__life_sciences_and_public_health,
segment:757_64,HAS_TAG,tag:applications__government__judicial_and_law_enforcement,
segment:757_64,HAS_TOPIC,topic:applications__government__judicial_and_law_enforcement,
segment:757_64,HAS_TOPIC,topic:applications__medicine__life_sciences_and_public_health,
document:757,HAS_SEGMENT,segment:757_65,65
segment:757_65,HAS_TAG,tag:applications__government__judicial_and_law_enforcement,
segment:757_65,HAS_TAG,tag:applications__medicine__life_sciences_and_public_health,
segment:757_65,HAS_TAG,tag:strategies__disclosure,
segment:757_65,HAS_TAG,tag:strategies__disclosure__about_inputs,
segment:757_65,HAS_TAG,tag:strategies__disclosure__in_deployment,
segment:757_65,HAS_TOPIC,topic:applications__government__judicial_and_law_enforcement,
segment:757_65,HAS_TOPIC,topic:applications__medicine__life_sciences_and_public_health,
segment:757_65,HAS_TOPIC,topic:strategies__disclosure,
segment:757_65,HAS_TOPIC,topic:strategies__disclosure__about_inputs,
segment:757_65,HAS_TOPIC,topic:strategies__disclosure__in_deployment,
document:757,HAS_SEGMENT,segment:757_66,66
segment:757_66,HAS_TAG,tag:strategies__disclosure,
segment:757_66,HAS_TAG,tag:strategies__disclosure__in_deployment,
segment:757_66,HAS_TOPIC,topic:strategies__disclosure,
segment:757_66,HAS_TOPIC,topic:strategies__disclosure__in_deployment,
document:757,HAS_SEGMENT,segment:757_67,67
segment:757_67,HAS_TAG,tag:harms__violation_of_civil_or_human_rights__including_privacy,
segment:757_67,HAS_TAG,tag:strategies__evaluation,
segment:757_67,HAS_TAG,tag:strategies__evaluation__impact_assessment,
segment:757_67,HAS_TAG,tag:harms__discrimination,
segment:757_67,HAS_TAG,tag:strategies__governance_development,
segment:757_67,HAS_TOPIC,topic:harms__discrimination,
segment:757_67,HAS_TOPIC,topic:harms__violation_of_civil_or_human_rights__including_privacy,
segment:757_67,HAS_TOPIC,topic:strategies__evaluation,
segment:757_67,HAS_TOPIC,topic:strategies__evaluation__impact_assessment,
segment:757_67,HAS_TOPIC,topic:strategies__governance_development,
document:757,HAS_SEGMENT,segment:757_68,68
segment:757_68,HAS_TAG,tag:harms__violation_of_civil_or_human_rights__including_privacy,
segment:757_68,HAS_TAG,tag:strategies__evaluation,
segment:757_68,HAS_TAG,tag:strategies__evaluation__impact_assessment,
segment:757_68,HAS_TAG,tag:strategies__disclosure,
segment:757_68,HAS_TAG,tag:strategies__disclosure__about_evaluation,
segment:757_68,HAS_TAG,tag:strategies__governance_development,
segment:757_68,HAS_TAG,tag:strategies__disclosure__in_standard_form,
segment:757_68,HAS_TOPIC,topic:harms__violation_of_civil_or_human_rights__including_privacy,
segment:757_68,HAS_TOPIC,topic:strategies__disclosure,
segment:757_68,HAS_TOPIC,topic:strategies__disclosure__about_evaluation,
segment:757_68,HAS_TOPIC,topic:strategies__disclosure__in_standard_form,
segment:757_68,HAS_TOPIC,topic:strategies__evaluation,
segment:757_68,HAS_TOPIC,topic:strategies__evaluation__impact_assessment,
segment:757_68,HAS_TOPIC,topic:strategies__governance_development,
document:757,HAS_SEGMENT,segment:757_69,69
segment:757_69,HAS_TAG,tag:strategies__evaluation,
segment:757_69,HAS_TAG,tag:strategies__evaluation__conformity_assessment,
segment:757_69,HAS_TAG,tag:strategies__new_institution,
segment:757_69,HAS_TOPIC,topic:strategies__evaluation,
segment:757_69,HAS_TOPIC,topic:strategies__evaluation__conformity_assessment,
segment:757_69,HAS_TOPIC,topic:strategies__new_institution,
document:757,HAS_SEGMENT,segment:757_70,70
segment:757_70,HAS_TAG,tag:strategies__convening,
segment:757_70,HAS_TOPIC,topic:strategies__convening,
document:757,HAS_SEGMENT,segment:757_71,71
segment:757_71,HAS_TAG,tag:strategies__evaluation,
segment:757_71,HAS_TAG,tag:strategies__evaluation__conformity_assessment,
segment:757_71,HAS_TAG,tag:strategies__licensing__registration__and_certification,
segment:757_71,HAS_TAG,tag:strategies__performance_requirements,
segment:757_71,HAS_TOPIC,topic:strategies__evaluation,
segment:757_71,HAS_TOPIC,topic:strategies__evaluation__conformity_assessment,
segment:757_71,HAS_TOPIC,topic:strategies__licensing__registration__and_certification,
segment:757_71,HAS_TOPIC,topic:strategies__performance_requirements,
document:757,HAS_SEGMENT,segment:757_72,72
segment:757_72,HAS_TAG,tag:strategies__disclosure,
segment:757_72,HAS_TAG,tag:strategies__disclosure__about_evaluation,
segment:757_72,HAS_TOPIC,topic:strategies__disclosure,
segment:757_72,HAS_TOPIC,topic:strategies__disclosure__about_evaluation,
document:757,HAS_SEGMENT,segment:757_73,73
segment:757_73,HAS_TAG,tag:strategies__licensing__registration__and_certification,
segment:757_73,HAS_TAG,tag:strategies__convening,
segment:757_73,HAS_TOPIC,topic:strategies__convening,
segment:757_73,HAS_TOPIC,topic:strategies__licensing__registration__and_certification,
document:757,HAS_SEGMENT,segment:757_74,74
segment:757_74,HAS_TAG,tag:strategies__governance_development,
segment:757_74,HAS_TAG,tag:strategies__new_institution,
segment:757_74,HAS_TOPIC,topic:strategies__governance_development,
segment:757_74,HAS_TOPIC,topic:strategies__new_institution,
document:757,HAS_SEGMENT,segment:757_75,75
segment:757_75,HAS_TAG,tag:strategies__convening,
segment:757_75,HAS_TAG,tag:strategies__disclosure,
segment:757_75,HAS_TAG,tag:strategies__governance_development,
segment:757_75,HAS_TOPIC,topic:strategies__convening,
segment:757_75,HAS_TOPIC,topic:strategies__disclosure,
segment:757_75,HAS_TOPIC,topic:strategies__governance_development,
document:757,HAS_SEGMENT,segment:757_76,76
segment:757_76,HAS_TAG,tag:strategies__evaluation,
segment:757_76,HAS_TAG,tag:strategies__evaluation__external_auditing,
segment:757_76,HAS_TAG,tag:strategies__convening,
segment:757_76,HAS_TOPIC,topic:strategies__convening,
segment:757_76,HAS_TOPIC,topic:strategies__evaluation,
segment:757_76,HAS_TOPIC,topic:strategies__evaluation__external_auditing,
document:757,HAS_SEGMENT,segment:757_77,77
document:757,HAS_SEGMENT,segment:757_78,78
segment:757_78,HAS_TAG,tag:strategies__disclosure,
segment:757_78,HAS_TOPIC,topic:strategies__disclosure,
document:757,HAS_SEGMENT,segment:757_79,79
segment:757_79,HAS_TAG,tag:strategies__tiering,
segment:757_79,HAS_TAG,tag:strategies__disclosure,
segment:757_79,HAS_TAG,tag:strategies__disclosure__about_evaluation,
segment:757_79,HAS_TAG,tag:strategies__evaluation__conformity_assessment,
segment:757_79,HAS_TAG,tag:strategies__evaluation,
segment:757_79,HAS_TOPIC,topic:strategies__disclosure,
segment:757_79,HAS_TOPIC,topic:strategies__disclosure__about_evaluation,
segment:757_79,HAS_TOPIC,topic:strategies__evaluation,
segment:757_79,HAS_TOPIC,topic:strategies__evaluation__conformity_assessment,
segment:757_79,HAS_TOPIC,topic:strategies__tiering,
document:757,HAS_SEGMENT,segment:757_80,80
segment:757_80,HAS_TAG,tag:strategies__disclosure,
segment:757_80,HAS_TOPIC,topic:strategies__disclosure,
document:757,HAS_SEGMENT,segment:757_81,81
segment:757_81,HAS_TAG,tag:strategies__licensing__registration__and_certification,
segment:757_81,HAS_TOPIC,topic:strategies__licensing__registration__and_certification,
document:757,HAS_SEGMENT,segment:757_82,82
segment:757_82,HAS_TAG,tag:strategies__disclosure,
segment:757_82,HAS_TOPIC,topic:strategies__disclosure,
document:757,HAS_SEGMENT,segment:757_83,83
segment:757_83,HAS_TAG,tag:strategies__government_study_or_report,
segment:757_83,HAS_TAG,tag:strategies__disclosure,
segment:757_83,HAS_TAG,tag:harms__violation_of_civil_or_human_rights__including_privacy,
segment:757_83,HAS_TAG,tag:harms__harm_to_health_safety,
segment:757_83,HAS_TOPIC,topic:harms__harm_to_health_safety,
segment:757_83,HAS_TOPIC,topic:harms__violation_of_civil_or_human_rights__including_privacy,
segment:757_83,HAS_TOPIC,topic:strategies__disclosure,
segment:757_83,HAS_TOPIC,topic:strategies__government_study_or_report,
document:757,HAS_SEGMENT,segment:757_84,84
segment:757_84,HAS_TAG,tag:strategies__licensing__registration__and_certification,
segment:757_84,HAS_TAG,tag:harms__harm_to_health_safety,
segment:757_84,HAS_TAG,tag:harms__violation_of_civil_or_human_rights__including_privacy,
segment:757_84,HAS_TOPIC,topic:harms__harm_to_health_safety,
segment:757_84,HAS_TOPIC,topic:harms__violation_of_civil_or_human_rights__including_privacy,
segment:757_84,HAS_TOPIC,topic:strategies__licensing__registration__and_certification,
document:757,HAS_SEGMENT,segment:757_85,85
document:757,HAS_SEGMENT,segment:757_86,86
document:757,HAS_SEGMENT,segment:757_87,87
segment:757_87,HAS_TAG,tag:strategies__convening,
segment:757_87,HAS_TOPIC,topic:strategies__convening,
document:757,HAS_SEGMENT,segment:757_88,88
document:757,HAS_SEGMENT,segment:757_89,89
segment:757_89,HAS_TAG,tag:strategies__disclosure,
segment:757_89,HAS_TAG,tag:strategies__disclosure__in_standard_form,
segment:757_89,HAS_TAG,tag:strategies__convening,
segment:757_89,HAS_TAG,tag:strategies__governance_development,
segment:757_89,HAS_TAG,tag:strategies__government_study_or_report,
segment:757_89,HAS_TOPIC,topic:strategies__convening,
segment:757_89,HAS_TOPIC,topic:strategies__disclosure,
segment:757_89,HAS_TOPIC,topic:strategies__disclosure__in_standard_form,
segment:757_89,HAS_TOPIC,topic:strategies__governance_development,
segment:757_89,HAS_TOPIC,topic:strategies__government_study_or_report,
document:757,HAS_SEGMENT,segment:757_90,90
segment:757_90,HAS_TAG,tag:strategies__governance_development,
segment:757_90,HAS_TOPIC,topic:strategies__governance_development,
document:757,HAS_SEGMENT,segment:757_91,91
segment:757_91,HAS_TAG,tag:strategies__governance_development,
segment:757_91,HAS_TOPIC,topic:strategies__governance_development,
document:757,HAS_SEGMENT,segment:757_92,92
segment:757_92,HAS_TAG,tag:risk_factors__security,
segment:757_92,HAS_TAG,tag:risk_factors__security__cybersecurity,
segment:757_92,HAS_TAG,tag:strategies__performance_requirements,
segment:757_92,HAS_TAG,tag:strategies__licensing__registration__and_certification,
segment:757_92,HAS_TOPIC,topic:risk_factors__security,
segment:757_92,HAS_TOPIC,topic:risk_factors__security__cybersecurity,
segment:757_92,HAS_TOPIC,topic:strategies__licensing__registration__and_certification,
segment:757_92,HAS_TOPIC,topic:strategies__performance_requirements,
document:757,HAS_SEGMENT,segment:757_93,93
segment:757_93,HAS_TAG,tag:strategies__tiering,
segment:757_93,HAS_TAG,tag:strategies__tiering__tiering_based_on_domain_of_application,
segment:757_93,HAS_TAG,tag:applications__government__judicial_and_law_enforcement,
segment:757_93,HAS_TAG,tag:applications__government__other_applications_unspecified,
segment:757_93,HAS_TOPIC,topic:applications__government__judicial_and_law_enforcement,
segment:757_93,HAS_TOPIC,topic:applications__government__other_applications_unspecified,
segment:757_93,HAS_TOPIC,topic:strategies__tiering,
segment:757_93,HAS_TOPIC,topic:strategies__tiering__tiering_based_on_domain_of_application,
document:757,HAS_SEGMENT,segment:757_94,94
document:757,HAS_SEGMENT,segment:757_95,95
segment:757_95,HAS_TAG,tag:strategies__governance_development,
segment:757_95,HAS_TOPIC,topic:strategies__governance_development,
document:757,HAS_SEGMENT,segment:757_96,96
segment:757_96,HAS_TAG,tag:strategies__licensing__registration__and_certification,
segment:757_96,HAS_TAG,tag:strategies__disclosure,
segment:757_96,HAS_TAG,tag:strategies__disclosure__about_evaluation,
segment:757_96,HAS_TOPIC,topic:strategies__disclosure,
segment:757_96,HAS_TOPIC,topic:strategies__disclosure__about_evaluation,
segment:757_96,HAS_TOPIC,topic:strategies__licensing__registration__and_certification,
document:757,HAS_SEGMENT,segment:757_97,97
segment:757_97,HAS_TAG,tag:strategies__disclosure,
segment:757_97,HAS_TAG,tag:strategies__disclosure__about_evaluation,
segment:757_97,HAS_TOPIC,topic:strategies__disclosure,
segment:757_97,HAS_TOPIC,topic:strategies__disclosure__about_evaluation,
document:757,HAS_SEGMENT,segment:757_98,98
segment:757_98,HAS_TAG,tag:applications__government__military_and_public_safety,
segment:757_98,HAS_TAG,tag:harms__harm_to_infrastructure,
segment:757_98,HAS_TAG,tag:harms__ecological_harm,
segment:757_98,HAS_TAG,tag:harms__harm_to_health_safety,
segment:757_98,HAS_TAG,tag:applications__government__judicial_and_law_enforcement,
segment:757_98,HAS_TOPIC,topic:applications__government__judicial_and_law_enforcement,
segment:757_98,HAS_TOPIC,topic:applications__government__military_and_public_safety,
segment:757_98,HAS_TOPIC,topic:harms__ecological_harm,
segment:757_98,HAS_TOPIC,topic:harms__harm_to_health_safety,
segment:757_98,HAS_TOPIC,topic:harms__harm_to_infrastructure,
document:757,HAS_SEGMENT,segment:757_99,99
segment:757_99,HAS_TAG,tag:strategies__convening,
segment:757_99,HAS_TOPIC,topic:strategies__convening,
document:757,HAS_SEGMENT,segment:757_100,100
segment:757_100,HAS_TAG,tag:strategies__disclosure,
segment:757_100,HAS_TAG,tag:strategies__disclosure__in_standard_form,
segment:757_100,HAS_TAG,tag:strategies__disclosure__about_evaluation,
segment:757_100,HAS_TAG,tag:strategies__governance_development,
segment:757_100,HAS_TOPIC,topic:strategies__disclosure,
segment:757_100,HAS_TOPIC,topic:strategies__disclosure__about_evaluation,
segment:757_100,HAS_TOPIC,topic:strategies__disclosure__in_standard_form,
segment:757_100,HAS_TOPIC,topic:strategies__governance_development,
document:757,HAS_SEGMENT,segment:757_101,101
segment:757_101,HAS_TAG,tag:strategies__licensing__registration__and_certification,
segment:757_101,HAS_TOPIC,topic:strategies__licensing__registration__and_certification,
document:757,HAS_SEGMENT,segment:757_102,102
segment:757_102,HAS_TAG,tag:strategies__licensing__registration__and_certification,
segment:757_102,HAS_TOPIC,topic:strategies__licensing__registration__and_certification,
document:757,HAS_SEGMENT,segment:757_103,103
segment:757_103,HAS_TAG,tag:strategies__licensing__registration__and_certification,
segment:757_103,HAS_TOPIC,topic:strategies__licensing__registration__and_certification,
document:757,HAS_SEGMENT,segment:757_104,104
segment:757_104,HAS_TAG,tag:risk_factors__transparency,
segment:757_104,HAS_TAG,tag:applications__government__judicial_and_law_enforcement,
segment:757_104,HAS_TAG,tag:strategies__disclosure,
segment:757_104,HAS_TAG,tag:strategies__disclosure__in_standard_form,
segment:757_104,HAS_TAG,tag:risk_factors__reliability,
segment:757_104,HAS_TAG,tag:risk_factors__reliability__robustness,
segment:757_104,HAS_TAG,tag:strategies__tiering,
segment:757_104,HAS_TAG,tag:strategies__tiering__tiering_based_on_inputs,
segment:757_104,HAS_TAG,tag:strategies__tiering__tiering_based_on_domain_of_application,
segment:757_104,HAS_TAG,tag:strategies__disclosure__in_deployment,
segment:757_104,HAS_TOPIC,topic:applications__government__judicial_and_law_enforcement,
segment:757_104,HAS_TOPIC,topic:risk_factors__reliability,
segment:757_104,HAS_TOPIC,topic:risk_factors__reliability__robustness,
segment:757_104,HAS_TOPIC,topic:risk_factors__transparency,
segment:757_104,HAS_TOPIC,topic:strategies__disclosure,
segment:757_104,HAS_TOPIC,topic:strategies__disclosure__in_deployment,
segment:757_104,HAS_TOPIC,topic:strategies__disclosure__in_standard_form,
segment:757_104,HAS_TOPIC,topic:strategies__tiering,
segment:757_104,HAS_TOPIC,topic:strategies__tiering__tiering_based_on_domain_of_application,
segment:757_104,HAS_TOPIC,topic:strategies__tiering__tiering_based_on_inputs,
document:757,HAS_SEGMENT,segment:757_105,105
segment:757_105,HAS_TAG,tag:harms__detrimental_content,
segment:757_105,HAS_TAG,tag:strategies__governance_development,
segment:757_105,HAS_TOPIC,topic:harms__detrimental_content,
segment:757_105,HAS_TOPIC,topic:strategies__governance_development,
document:757,HAS_SEGMENT,segment:757_106,106
segment:757_106,HAS_TAG,tag:strategies__governance_development,
segment:757_106,HAS_TAG,tag:risk_factors__safety,
segment:757_106,HAS_TOPIC,topic:risk_factors__safety,
segment:757_106,HAS_TOPIC,topic:strategies__governance_development,
document:757,HAS_SEGMENT,segment:757_107,107
segment:757_107,HAS_TAG,tag:strategies__licensing__registration__and_certification,
segment:757_107,HAS_TAG,tag:risk_factors__transparency,
segment:757_107,HAS_TAG,tag:strategies__disclosure,
segment:757_107,HAS_TAG,tag:strategies__disclosure__in_deployment,
segment:757_107,HAS_TOPIC,topic:risk_factors__transparency,
segment:757_107,HAS_TOPIC,topic:strategies__disclosure,
segment:757_107,HAS_TOPIC,topic:strategies__disclosure__in_deployment,
segment:757_107,HAS_TOPIC,topic:strategies__licensing__registration__and_certification,
document:757,HAS_SEGMENT,segment:757_108,108
segment:757_108,HAS_TAG,tag:strategies__disclosure,
segment:757_108,HAS_TAG,tag:strategies__evaluation,
segment:757_108,HAS_TOPIC,topic:strategies__disclosure,
segment:757_108,HAS_TOPIC,topic:strategies__evaluation,
document:757,HAS_SEGMENT,segment:757_109,109
segment:757_109,HAS_TAG,tag:strategies__disclosure,
segment:757_109,HAS_TAG,tag:strategies__disclosure__about_evaluation,
segment:757_109,HAS_TAG,tag:strategies__disclosure__about_inputs,
segment:757_109,HAS_TAG,tag:risk_factors__interpretability_and_explainability,
segment:757_109,HAS_TAG,tag:strategies__governance_development,
segment:757_109,HAS_TOPIC,topic:risk_factors__interpretability_and_explainability,
segment:757_109,HAS_TOPIC,topic:strategies__disclosure,
segment:757_109,HAS_TOPIC,topic:strategies__disclosure__about_evaluation,
segment:757_109,HAS_TOPIC,topic:strategies__disclosure__about_inputs,
segment:757_109,HAS_TOPIC,topic:strategies__governance_development,
document:757,HAS_SEGMENT,segment:757_110,110
segment:757_110,HAS_TAG,tag:strategies__tiering,
segment:757_110,HAS_TAG,tag:strategies__tiering__tiering_based_on_impact,
segment:757_110,HAS_TAG,tag:strategies__licensing__registration__and_certification,
segment:757_110,HAS_TAG,tag:strategies__governance_development,
segment:757_110,HAS_TAG,tag:risk_factors__transparency,
segment:757_110,HAS_TOPIC,topic:risk_factors__transparency,
segment:757_110,HAS_TOPIC,topic:strategies__governance_development,
segment:757_110,HAS_TOPIC,topic:strategies__licensing__registration__and_certification,
segment:757_110,HAS_TOPIC,topic:strategies__tiering,
segment:757_110,HAS_TOPIC,topic:strategies__tiering__tiering_based_on_impact,
document:757,HAS_SEGMENT,segment:757_111,111
segment:757_111,HAS_TAG,tag:strategies__new_institution,
segment:757_111,HAS_TAG,tag:strategies__evaluation,
segment:757_111,HAS_TAG,tag:risk_factors__transparency,
segment:757_111,HAS_TAG,tag:strategies__disclosure,
segment:757_111,HAS_TAG,tag:strategies__disclosure__about_evaluation,
segment:757_111,HAS_TOPIC,topic:risk_factors__transparency,
segment:757_111,HAS_TOPIC,topic:strategies__disclosure,
segment:757_111,HAS_TOPIC,topic:strategies__disclosure__about_evaluation,
segment:757_111,HAS_TOPIC,topic:strategies__evaluation,
segment:757_111,HAS_TOPIC,topic:strategies__new_institution,
document:757,HAS_SEGMENT,segment:757_112,112
segment:757_112,HAS_TAG,tag:strategies__tiering,
segment:757_112,HAS_TOPIC,topic:strategies__tiering,
document:757,HAS_SEGMENT,segment:757_113,113
segment:757_113,HAS_TAG,tag:strategies__evaluation,
segment:757_113,HAS_TAG,tag:strategies__evaluation__adversarial_testing,
segment:757_113,HAS_TAG,tag:strategies__government_study_or_report,
segment:757_113,HAS_TAG,tag:strategies__disclosure,
segment:757_113,HAS_TAG,tag:strategies__disclosure__about_incidents,
segment:757_113,HAS_TAG,tag:risk_factors__security,
segment:757_113,HAS_TAG,tag:risk_factors__security__cybersecurity,
segment:757_113,HAS_TOPIC,topic:risk_factors__security,
segment:757_113,HAS_TOPIC,topic:risk_factors__security__cybersecurity,
segment:757_113,HAS_TOPIC,topic:strategies__disclosure,
segment:757_113,HAS_TOPIC,topic:strategies__disclosure__about_incidents,
segment:757_113,HAS_TOPIC,topic:strategies__evaluation,
segment:757_113,HAS_TOPIC,topic:strategies__evaluation__adversarial_testing,
segment:757_113,HAS_TOPIC,topic:strategies__government_study_or_report,
document:757,HAS_SEGMENT,segment:757_114,114
segment:757_114,HAS_TAG,tag:strategies__governance_development,
segment:757_114,HAS_TAG,tag:strategies__convening,
segment:757_114,HAS_TOPIC,topic:strategies__convening,
segment:757_114,HAS_TOPIC,topic:strategies__governance_development,
document:757,HAS_SEGMENT,segment:757_115,115
segment:757_115,HAS_TAG,tag:strategies__evaluation,
segment:757_115,HAS_TAG,tag:strategies__tiering,
segment:757_115,HAS_TAG,tag:strategies__disclosure,
segment:757_115,HAS_TAG,tag:strategies__disclosure__about_evaluation,
segment:757_115,HAS_TOPIC,topic:strategies__disclosure,
segment:757_115,HAS_TOPIC,topic:strategies__disclosure__about_evaluation,
segment:757_115,HAS_TOPIC,topic:strategies__evaluation,
segment:757_115,HAS_TOPIC,topic:strategies__tiering,
document:757,HAS_SEGMENT,segment:757_116,116
segment:757_116,HAS_TAG,tag:strategies__governance_development,
segment:757_116,HAS_TOPIC,topic:strategies__governance_development,
document:757,HAS_SEGMENT,segment:757_117,117
segment:757_117,HAS_TAG,tag:strategies__government_support,
segment:757_117,HAS_TAG,tag:strategies__government_support__for_r_d,
segment:757_117,HAS_TOPIC,topic:strategies__government_support,
segment:757_117,HAS_TOPIC,topic:strategies__government_support__for_r_d,
document:757,HAS_SEGMENT,segment:757_118,118
segment:757_118,HAS_TAG,tag:harms__violation_of_civil_or_human_rights__including_privacy,
segment:757_118,HAS_TAG,tag:harms__harm_to_health_safety,
segment:757_118,HAS_TAG,tag:strategies__disclosure,
segment:757_118,HAS_TAG,tag:strategies__disclosure__about_evaluation,
segment:757_118,HAS_TOPIC,topic:harms__harm_to_health_safety,
segment:757_118,HAS_TOPIC,topic:harms__violation_of_civil_or_human_rights__including_privacy,
segment:757_118,HAS_TOPIC,topic:strategies__disclosure,
segment:757_118,HAS_TOPIC,topic:strategies__disclosure__about_evaluation,
document:757,HAS_SEGMENT,segment:757_119,119
segment:757_119,HAS_TAG,tag:strategies__government_support__for_r_d,
segment:757_119,HAS_TAG,tag:strategies__government_support,
segment:757_119,HAS_TOPIC,topic:strategies__government_support,
segment:757_119,HAS_TOPIC,topic:strategies__government_support__for_r_d,
document:757,HAS_SEGMENT,segment:757_120,120
segment:757_120,HAS_TAG,tag:strategies__convening,
segment:757_120,HAS_TAG,tag:risk_factors__transparency,
segment:757_120,HAS_TAG,tag:strategies__disclosure,
segment:757_120,HAS_TAG,tag:strategies__government_study_or_report,
segment:757_120,HAS_TOPIC,topic:risk_factors__transparency,
segment:757_120,HAS_TOPIC,topic:strategies__convening,
segment:757_120,HAS_TOPIC,topic:strategies__disclosure,
segment:757_120,HAS_TOPIC,topic:strategies__government_study_or_report,
document:757,HAS_SEGMENT,segment:757_121,121
segment:757_121,HAS_TAG,tag:strategies__governance_development,
segment:757_121,HAS_TOPIC,topic:strategies__governance_development,
document:757,HAS_SEGMENT,segment:757_122,122
segment:757_122,HAS_TAG,tag:strategies__governance_development,
segment:757_122,HAS_TAG,tag:strategies__government_support,
segment:757_122,HAS_TAG,tag:strategies__government_support__for_r_d,
segment:757_122,HAS_TOPIC,topic:strategies__governance_development,
segment:757_122,HAS_TOPIC,topic:strategies__government_support,
segment:757_122,HAS_TOPIC,topic:strategies__government_support__for_r_d,
document:757,HAS_SEGMENT,segment:757_123,123
segment:757_123,HAS_TAG,tag:risk_factors__interpretability_and_explainability,
segment:757_123,HAS_TAG,tag:risk_factors__reliability,
segment:757_123,HAS_TAG,tag:risk_factors__reliability__robustness,
segment:757_123,HAS_TAG,tag:risk_factors__security,
segment:757_123,HAS_TAG,tag:risk_factors__security__cybersecurity,
segment:757_123,HAS_TOPIC,topic:risk_factors__interpretability_and_explainability,
segment:757_123,HAS_TOPIC,topic:risk_factors__reliability,
segment:757_123,HAS_TOPIC,topic:risk_factors__reliability__robustness,
segment:757_123,HAS_TOPIC,topic:risk_factors__security,
segment:757_123,HAS_TOPIC,topic:risk_factors__security__cybersecurity,
document:757,HAS_SEGMENT,segment:757_124,124
segment:757_124,HAS_TAG,tag:harms__harm_to_health_safety,
segment:757_124,HAS_TAG,tag:harms__violation_of_civil_or_human_rights__including_privacy,
segment:757_124,HAS_TAG,tag:strategies__convening,
segment:757_124,HAS_TAG,tag:strategies__government_support,
